genomeIDs	original_lineage	recombinant_parents	breakpoint_count	case_report_folder
PQ700881.1	A.1.NmC4	A.1.NmC4 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_10_A.1.NmC4_PQ700881.1
PQ704593.1	A.1.NmC4	A.1.NmC4 + A.1.NmC13	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_10_A.1.NmC4_PQ704593.1
PQ700585.1	A.1.NmC4	A.1.NmC4 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_10_A.1.NmC4_PQ700585.1
PQ704969.1	A.1.NmC4	A.1.NmC4 + A.1.NmC7 + A.1.NmC4	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_10_A.1.NmC4_PQ704969.1
PV318032.1	A.1.NmC4	A.1.NmC4 + A.1.NmC7 + A.1.NmC4	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_10_A.1.NmC4_PV318032.1
PQ701081.1	A.1.NmC4	A.1.NmC4 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_10_A.1.NmC4_PQ701081.1
PQ719049.1	A.1.NmC4	A.1.NmC4 + A.1.NmC13	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_10_A.1.NmC4_PQ719049.1
PV307696.1	A.1.NmC4	A.1.NmC4 + A.1.NmC10 + A.1.NmC4	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_10_A.1.NmC4_PV307696.1
PQ701673.1	A.1.NmC4	A.1.NmC4 + A.1.NmC10 + A.1.NmC4	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_10_A.1.NmC4_PQ701673.1
PV307704.1	A.1.NmC4	A.1.NmC4 + A.1.NmC4	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_10_A.1.NmC4_PV307704.1
PQ708905.1	A.1.NmC4	A.1.NmC4 + A.1.NmC5 + A.1.NmC4	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_10_A.1.NmC4_PQ708905.1
PV317912.1	A.1.NmC4	A.1.NmC4 + A.1.NmC9 + A.1.NmC4	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_10_A.1.NmC4_PV317912.1
OR818684.1	A.1.NmC4	A.1.NmC4 + A.1.NmC5 + A.1.NmC4	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_10_A.1.NmC4_OR818684.1
PQ700969.1	A.1.NmC4	A.1.NmC4 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_10_A.1.NmC4_PQ700969.1
OQ734972.1	A.1.NmC4	A.1.NmC7 + A.1.NmC4	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_10_A.1.NmC4_OQ734972.1
PQ700713.1	A.1.NmC4	A.1.NmC4 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_10_A.1.NmC4_PQ700713.1
PV313984.1	A.1.NmC4	A.1.NmC4 + A.1	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_10_A.1.NmC4_PV313984.1
PQ706689.1	A.1.NmC4	A.1.NmC4 + A.1	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_10_A.1.NmC4_PQ706689.1
OQ982396.1	A.1.NmC4	A.1.NmC7 + A.1.NmC4	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_10_A.1.NmC4_OQ982396.1
PQ715177.1	A.1.NmC4	A.1.NmC7 + A.1.NmC4	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_10_A.1.NmC4_PQ715177.1
PQ701129.1	A.1.NmC4	A.1.NmC4 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_10_A.1.NmC4_PQ701129.1
PQ716641.1	A.1.NmC4	A.1.NmC4 + A.1.NmC4	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_10_A.1.NmC4_PQ716641.1
PQ716649.1	A.1.NmC4	A.1.NmC4 + A.1.NmC4	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_10_A.1.NmC4_PQ716649.1
PQ700681.1	A.1.NmC4	A.1.NmC4 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_10_A.1.NmC4_PQ700681.1
PV792285.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV792285.1
PX213381.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PX213381.1
PV846413.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV846413.1
PV846421.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV846421.1
PV846429.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV846429.1
PX213389.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PX213389.1
PX213397.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PX213397.1
PV792301.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV792301.1
PV846437.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV846437.1
PV649539.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV649539.1
PV792309.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV792309.1
PV846445.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV846445.1
PV709613.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV709613.1
PV792381.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV792381.1
PV792389.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV792389.1
PX213405.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PX213405.1
PV846573.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV846573.1
PV792397.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV792397.1
PV792405.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV792405.1
PV792413.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV792413.1
PV792421.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV792421.1
PV792429.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV792429.1
PV792437.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV792437.1
PV792445.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV792445.1
PV792453.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV792453.1
PV792461.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV792461.1
PV792469.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV792469.1
PV792477.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV792477.1
PV792485.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV792485.1
PV792493.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV792493.1
PV846797.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV846797.1
PV846901.1	A.1.NmC6	A.1.NmC6 + A.1.NmC8 + A.1.NmC6	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV846901.1
PV846909.1	A.1.NmC6	A.1.NmC6 + A.1.NmC8 + A.1.NmC6	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV846909.1
PV846917.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV846917.1
PV846925.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV846925.1
PV846989.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV846989.1
PV846997.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV846997.1
PV847045.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV847045.1
PV847053.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV847053.1
PV847085.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV847085.1
PV847125.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV847125.1
PV847133.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV847133.1
PV847141.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV847141.1
PV847357.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV847357.1
PV847365.1	A.1.NmC6	A.1.NmC8 + A.1.NmC6	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_13_A.1.NmC6_PV847365.1
PP801786.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP801786.1
PP802174.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP802174.1
PP802182.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP802182.1
PP802478.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP802478.1
PV303648.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV303648.1
OQ959076.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_OQ959076.1
PP802070.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP802070.1
OQ959084.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_OQ959084.1
PP802078.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP802078.1
PP801600.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP801600.1
PP802102.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP802102.1
PP802110.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP802110.1
PQ702537.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ702537.1
PQ702545.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ702545.1
PP801615.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP801615.1
PQ702601.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ702601.1
PQ710521.1	A.1.NmC5	A.1.NmC5 + A.1.NmC14	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ710521.1
PP801685.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP801685.1
PQ715409.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ715409.1
PP802494.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP802494.1
PQ710537.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ710537.1
OR267258.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_OR267258.1
PP801918.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP801918.1
PP801923.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP801923.1
PP802758.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP802758.1
PQ714561.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ714561.1
PQ714569.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ714569.1
PP801937.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP801937.1
PQ714593.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ714593.1
PP801968.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP801968.1
PP802822.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP802822.1
PP802838.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP802838.1
PQ714665.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ714665.1
PQ714673.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ714673.1
PP801774.1	A.1.NmC5	A.1.NmC5 + A.1.NmC8 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP801774.1
PQ702241.1	A.1.NmC5	A.1.NmC5 + A.1.NmC8 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ702241.1
PP802846.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP802846.1
PP802854.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP802854.1
PQ714681.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ714681.1
PQ714689.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ714689.1
PV312272.1	A.1.NmC5	A.1.NmC13 + A.1.NmC5	1BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV312272.1
PP802510.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP802510.1
PQ710553.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ710553.1
PP802198.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP802198.1
PQ702625.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ702625.1
PQ718865.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ718865.1
PP802062.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP802062.1
PQ718713.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ718713.1
PP801848.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP801848.1
PP801856.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP801856.1
PQ715425.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ715425.1
PP802366.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP802366.1
PQ715433.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ715433.1
PP802374.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP802374.1
PQ715441.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ715441.1
PQ706697.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ706697.1
PP802206.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP802206.1
PQ702633.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ702633.1
PP801870.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP801870.1
PV313032.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV313032.1
PQ702657.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ702657.1
PQ710825.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ710825.1
PQ715457.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ715457.1
PQ718529.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ718529.1
PV308968.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PV308968.1
PP802190.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PP802190.1
PQ702617.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ702617.1
PQ719505.1	A.1.NmC5	A.1.NmC5 + A.1.NmC13 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ719505.1
PQ715465.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ715465.1
PQ710841.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ710841.1
PQ712553.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ712553.1
PQ715473.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ715473.1
PQ718921.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ718921.1
PQ715481.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ715481.1
PQ718929.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ718929.1
PQ718937.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ718937.1
PQ702713.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ702713.1
PQ712337.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ712337.1
PQ712345.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ712345.1
PQ719169.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ719169.1
PQ719489.1	A.1.NmC5	A.1.NmC5 + A.1.NmC4 + A.1.NmC5	2BP	results/recombinhunt_output/influenza/dist5size50/structured_reports/case_15_A.1.NmC5_PQ719489.1
